도로종류,노선명,시설명,시도,시군구,읍면동,리,총길이,총폭,유효폭,높이,공수,교통량,기관구분1,기관구분2,기관구분3,준공년도,
고속국도,고속국도700호선,다사터널(상매),대구광역시,달성군,다사읍,이천리,705,8.4,8.4,4.8,,12346,전문관리기관,한국도로공사,대구지사,2022,
고속국도,고속국도65호선,다운1터널(부산),울산광역시,중구,다운동,,374,10.7,9.1,7.3,,12260,전문관리기관,한국도로공사,경주지사,2015,
고속국도,고속국도65호선,다운1터널(포항),울산광역시,중구,다운동,,569,10.7,9.1,7.3,,12260,전문관리기관,한국도로공사,경주지사,2015,
고속국도,고속국도65호선,다운2터널(부산),울산광역시,중구,다운동,,128,10.7,9.1,7.3,,12260,전문관리기관,한국도로공사,경주지사,2015,
고속국도,고속국도65호선,다운3터널(부산),울산광역시,중구,다운동,,411,10.7,9.1,7.3,,12260,전문관리기관,한국도로공사,경주지사,2015,
고속국도,고속국도65호선,다운3터널(포항),울산광역시,중구,다운동,,429,10.7,9.1,7.3,,12260,전문관리기관,한국도로공사,경주지사,2015,
고속국도,고속국도65호선,다운4터널(부산),울산광역시,울주군,범서읍,서사리,613,10.7,2,7.3,,12260,전문관리기관,한국도로공사,경주지사,2015,
고속국도,고속국도65호선,다운4터널(포항),강원특별자치도,인제군,기린면,현리,615,10.7,9.1,7.3,,11623,전문관리기관,한국도로공사,경주지사,2015,
고속국도,고속국도30호선,단밀1터널(상주),경상북도,의성군,단밀면,생송리,442,10.7,10.7,7.3,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단밀1터널(영덕),경상북도,의성군,단밀면,생송리,416,10.7,10.7,7.3,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단밀2터널(상주),경상북도,의성군,단밀면,생송리,465,10.7,10.7,7.3,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단밀2터널(영덕),경상북도,의성군,단밀면,생송리,454,10.7,10.7,7.3,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단밀3터널(상주),경상북도,의성군,단밀면,생송리,523,10.7,10.7,7.3,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단밀3터널(영덕),경상북도,의성군,단밀면,생송리,501,10.7,10.7,7.3,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단밀4터널(상주),경상북도,의성군,단밀면,생송리,343.5,11.7,10.5,8,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단밀4터널(영덕),경상북도,의성군,단밀면,생송리,385,11.7,10.5,8,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도55호선,단양터널(부산),충청북도,단양군,적성면,현곡리,465,10,7.2,6.7,,11509,전문관리기관,한국도로공사,제천지사,2001,
고속국도,고속국도55호선,단양터널(춘천),충청북도,단양군,적성면,현곡리,500,10,7.2,6.7,,11509,전문관리기관,한국도로공사,제천지사,2001,
고속국도,고속국도14호선,단장1터널(울산),경상남도,밀양시,단장면,단장리,1222,9.2,10.7,7.1,,5216,전문관리기관,한국도로공사,서울산지사,2020,
고속국도,고속국도14호선,단장1터널(함양),경상남도,밀양시,단장면,단장리,1200,9.2,10.7,7.1,,5216,전문관리기관,한국도로공사,서울산지사,2020,
고속국도,고속국도14호선,단장2터널(울산),경상남도,밀양시,단장면,단장리,2465,9.2,10.7,7.1,,5216,전문관리기관,한국도로공사,서울산지사,2020,
고속국도,고속국도14호선,단장2터널(함양),경상남도,밀양시,단장면,태룡리,2465,9.2,10.7,7.1,,5216,전문관리기관,한국도로공사,서울산지사,2020,
고속국도,고속국도14호선,단장3터널(울산),경상남도,밀양시,단장면,무릉리,251,10.1,11.4,6.7,,5216,전문관리기관,한국도로공사,서울산지사,2020,
고속국도,고속국도14호선,단장3터널(함양),경상남도,밀양시,단장면,무릉리,217,10.1,11.4,6.7,,5216,전문관리기관,한국도로공사,서울산지사,2020,
고속국도,고속국도14호선,단장4터널(울산),경상남도,밀양시,단장면,무릉리,2590,12.8,7.2,7.7,,5216,전문관리기관,한국도로공사,서울산지사,2020,
고속국도,고속국도14호선,단장4터널(함양),경상남도,밀양시,단장면,고례리,2592,12.8,7.2,7.7,,5216,전문관리기관,한국도로공사,서울산지사,2020,
고속국도,고속국도30호선,단촌1터널(상주),경상북도,의성군,단촌면,세촌리,797,11.6,9.1,7.3,,5731,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단촌1터널(영덕),경상북도,의성군,단촌면,세촌리,718,11.6,9.1,7.3,,5731,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단촌2터널(상주),경상북도,의성군,단촌면,관덕리,251,10.4,11.7,7.7,,5731,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단촌2터널(영덕),경상북도,의성군,단촌면,관덕리,230,10.4,11.7,7.7,,5731,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단촌3터널(상주),경상북도,의성군,단촌면,병방리,281,10.4,11.7,7.7,,5598,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단촌3터널(영덕),경상북도,의성군,단촌면,병방리,274,10.4,11.7,7.7,,5598,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단촌4터널(상주),경상북도,의성군,점곡면,사촌리,1815,9.2,10.7,7.3,,5598,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,단촌4터널(영덕),경상북도,의성군,단촌면,병방리,1789,9.2,10.7,7.3,,5598,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도400호선,달뫼터널(포천),경기도,남양주시,수동면,송천리,1614,7.2,7.2,7.7,,9362,전문관리기관,포천화도고속도로㈜,본사,2024,
고속국도,고속국도400호선,달뫼터널(화도),경기도,남양주시,수동면,송천리,1584,7.2,7.2,7.7,,9362,전문관리기관,포천화도고속도로㈜,본사,2024,
고속국도,고속국도30호선,달산1터널(상주),경상북도,영덕군,지품면,용덕리,666,10.7,10.7,7.3,,4564,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,달산1터널(영덕),경상북도,영덕군,지품면,용덕리,660,10.7,10.7,7.3,,4564,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,달산2터널(상주),경상북도,영덕군,달산면,대지리,1641,10.7,10.7,7.3,,4564,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,달산2터널(영덕),경상북도,영덕군,달산면,대지리,1626,10.7,10.7,7.3,,4564,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,달산3터널(상주),경상북도,영덕군,달산면,대지리,1390,10.7,10.7,7.3,,4564,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,달산3터널(영덕),경상북도,영덕군,달산면,대지리,1397,10.7,10.7,7.3,,4564,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도451호선,달성1터널(대구),대구광역시,달성군,옥포면,송촌리,1387,10,7.2,6.7,,26002,전문관리기관,한국도로공사,창녕지사,1995,
고속국도,고속국도451호선,달성1터널(창원),대구광역시,달성군,옥포면,송촌리,1362,10,7.2,6.7,,26002,전문관리기관,한국도로공사,창녕지사,1995,
고속국도,고속국도451호선,달성2터널(대구),대구광역시,달성군,논공읍,본리리,993,10,7.5,6.7,,22359,전문관리기관,한국도로공사,창녕지사,1995,
고속국도,고속국도451호선,달성2터널(창원),대구광역시,달성군,논공읍,본리리,969,10,7.5,6.7,,22359,전문관리기관,한국도로공사,창녕지사,1995,
고속국도,고속국도20호선,달전터널(대구),경상북도,경주시,강동면,다산리,1040,11.2,10.7,7.3,,17862,전문관리기관,한국도로공사,영천지사,2004,
고속국도,고속국도20호선,달전터널(포항),경상북도,경주시,강동면,다산리,1060,11.2,107,7.3,,17862,전문관리기관,한국도로공사,영천지사,2004,
고속국도,고속국도12호선,담양1터널(광주),전라남도,담양군,담양읍,학동리,685,11.5,9.2,7.3,,11272,전문관리기관,한국도로공사,광주지사,2006,
고속국도,고속국도12호선,담양1터널(대구),전라남도,담양군,담양읍,학동리,680,11.5,9.2,7.3,,11272,전문관리기관,한국도로공사,광주지사,2006,
고속국도,고속국도12호선,담양2터널(광주),전라남도,담양군,담양읍,오계리,918,11.5,9.2,7.3,,13976,전문관리기관,한국도로공사,광주지사,2006,
고속국도,고속국도12호선,담양2터널(대구),전라남도,담양군,담양읍,오계리,955,11.5,9.2,7.3,,13976,전문관리기관,한국도로공사,광주지사,2006,
고속국도,고속국도50호선,대관령1터널(강릉),강원특별자치도,평창군,도암면,횡계리,1830,12.2,12.2,9.2,,16436,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도50호선,대관령1터널(인천),강원특별자치도,평창군,도암면,횡계리,1800,14.8,14.8,9.4,,16436,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도50호선,대관령4터널(강릉),강원특별자치도,강릉시,왕산면,왕산리,668,12.1,12.2,7.4,,16442,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도50호선,대관령4터널(인천),강원특별자치도,강릉시,왕산면,왕산리,705,14.7,14.3,8.4,,16442,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도50호선,대관령5터널(강릉),강원특별자치도,강릉시,왕산면,왕산리,1179,10.6,9.2,7.4,,16442,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도50호선,대관령5터널(인천),강원특별자치도,강릉시,왕산면,왕산리,1209,14.3,11.3,8.4,,16442,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도50호선,대관령6터널(강릉),강원특별자치도,강릉시,성산면,어흘리,202,11.7,9.1,8.4,,16442,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도50호선,대관령6터널(인천),강원특별자치도,강릉시,성산면,어흘리,234,13.8,11.3,9.4,,16442,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도50호선,대관령7터널(강릉),강원특별자치도,강릉시,성산면,어흘리,120,11.7,11,9.4,,16442,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도50호선,대관령7터널(인천),강원특별자치도,강릉시,성산면,어흘리,120,13.8,13.1,10.4,,16442,전문관리기관,한국도로공사,대관령지사,2001,
고속국도,고속국도400호선,대대터널(봉담),경기도,용인시 처인구,양지면,대대리,650,7.2,7.2,4.8,,12848,전문관리기관,화성광주고속도로㈜,본사,2022,
고속국도,고속국도400호선,대대터널(양평),경기도,용인시 처인구,양지면,대대리,617,7.2,7.2,4.8,,12848,전문관리기관,화성광주고속도로㈜,본사,2022,
고속국도,고속국도25호선,대덕터널(순천),전라남도,담양군,대덕면,문학리,408,10,7.2,6.7,,15168,전문관리기관,한국도로공사,담양지사,1996,
고속국도,고속국도25호선,대덕터널(천안),전라남도,담양군,대덕면,문학리,408,10,7.2,6.7,,15168,전문관리기관,한국도로공사,담양지사,1996,
고속국도,고속국도551호선,대동1터널(김해),경상남도,김해시,불암동,,1944,12.6,9.2,4.9,,19422,전문관리기관,한국도로공사,양산지사,2014,
고속국도,고속국도551호선,대동1터널(양산),경상남도,김해시,불암동,,1994,12.6,9.2,4.9,,19422,전문관리기관,한국도로공사,양산지사,2014,
고속국도,고속국도551호선,대동2터널(김해),경상남도,김해군,대동면,주동리,1149,12.6,9.2,4.9,,19422,전문관리기관,한국도로공사,양산지사,2014,
고속국도,고속국도551호선,대동2터널(양산),경상남도,김해군,대동면,주동리,1139,12.6,9.2,4.9,,19422,전문관리기관,한국도로공사,양산지사,2014,
고속국도,고속국도551호선,대동3터널(김해),경상남도,김해군,대동면,예안리,1295,10.7,10.5,3.5,,19422,전문관리기관,한국도로공사,양산지사,2014,
고속국도,고속국도551호선,대동3터널(양산),경상남도,김해군,대동면,예안리,1300,10.7,10.5,3.5,,19422,전문관리기관,한국도로공사,양산지사,2014,
고속국도,고속국도15호선,대명터널(목포),전북특별자치도,군산시,성산면,대명리,330,8.2,7.5,6.7,,14417,전문관리기관,한국도로공사,부안지사,1997,
고속국도,고속국도15호선,대명터널(서울),전북특별자치도,군산시,성산면,대명리,330,8.2,7.5,6.7,,14417,전문관리기관,한국도로공사,부안지사,1997,
고속국도,고속국도52호선,대신터널(상),경기도,여주시,북내면,상교리,1211,12.5,9.2,7.3,1,15753,전문관리기관,제2영동고속도로㈜,본사,2016,
고속국도,고속국도52호선,대신터널(하),경기도,여주시,대신면,장풍리,1196,12.5,9.2,7.3,1,15753,전문관리기관,제2영동고속도로㈜,본사,2016,
고속국도,고속국도1호선,대전터널(부산),대전광역시,대덕구,비래동,,796,13.6,10.8,8.3,,42150,전문관리기관,한국도로공사,대전지사,1999,
고속국도,고속국도1호선,대전터널(서울),대전광역시,대덕구,비래동,,812,13.6,10.8,8.3,,42150,전문관리기관,한국도로공사,대전지사,1999,
고속국도,고속국도17호선,대흥2터널(익산),충청남도,예산군,대흥면,교촌리,470,7.2,7.2,6.4,,48027,전문관리기관,서부내륙고속도로㈜,본사,2024,
고속국도,고속국도17호선,대흥2터널(평택),충청남도,예산군,대흥면,교촌리,470,7.2,7.2,6.4,,48027,전문관리기관,서부내륙고속도로㈜,본사,2024,
고속국도,고속국도30호선,대흥터널(당진),충청남도,예산군,대흥면,지곡리,562,11.6,18.2,7.3,,14201,전문관리기관,한국도로공사,공주지사,2009,
고속국도,고속국도30호선,대흥터널(대전),충청남도,예산군,대흥면,손지리,556,11.6,18.2,7.3,,14201,전문관리기관,한국도로공사,공주지사,2009,
고속국도,고속국도27호선,덕진1터널(순천),전북특별자치도,전주시 덕진구,금상동,,1022,11.5,9.2,7.3,,13149,전문관리기관,한국도로공사,진안지사,2010,
고속국도,고속국도27호선,덕진1터널(완주),전북특별자치도,전주시 덕진구,금상동,,1054,11.5,9.2,7.3,,13149,전문관리기관,한국도로공사,진안지사,2010,
고속국도,고속국도27호선,덕진2터널(순천),전북특별자치도,전주시 덕진구,금상동,,158,11.8,7.2,7.3,,13830,전문관리기관,한국도로공사,진안지사,2010,
고속국도,고속국도27호선,덕진2터널(완주),전북특별자치도,전주시 덕진구,금상동,,158,11.8,7.2,7.3,,13830,전문관리기관,한국도로공사,진안지사,2010,
고속국도,고속국도27호선,덕진3터널(순천),전북특별자치도,전주시 덕진구,금상동,,124,11.8,7.2,7.3,,13830,전문관리기관,한국도로공사,진안지사,2010,
고속국도,고속국도27호선,덕진3터널(완주),전북특별자치도,전주시 덕진구,금상동,,124,11.8,7.2,7.3,,13830,전문관리기관,한국도로공사,진안지사,2010,
고속국도,고속국도700호선,도동1터널(달서),대구광역시,동구,도동,,181,8.6,8.6,4.8,,17613,전문관리기관,한국도로공사,대구지사,2022,
고속국도,고속국도700호선,도동1터널(상매),대구광역시,동구,도동,,199,8.6,8.6,4.8,,17613,전문관리기관,한국도로공사,대구지사,2022,
고속국도,고속국도700호선,도동2터널(달서),대구광역시,동구,도동,,855,8.4,8.4,4.8,,17613,전문관리기관,한국도로공사,대구지사,2022,
고속국도,고속국도700호선,도동2터널(상매),대구광역시,동구,도동,,825,8.4,8.4,4.8,,17613,전문관리기관,한국도로공사,대구지사,2022,
